PUBLICATION_TITLE	PRINT_IDENTIFIER	ONLINE_IDENTIFIER	DATE_FIRST_ISSUE_ONLINE	NUM_FIRST_VOL_ONLINE	NUM_FIRST_ISSUE_ONLINE	DATE_LAST_ISSUE_ONLINE	NUM_LAST_VOL_ONLINE	NUM_LAST_ISSUE_ONLINE	TITLE_URL	FIRST_AUTHOR	TITLE_ID	EMBARGO_INFO	COVERAGE_DEPTH	NOTES	PUBLISHER_NAME	PUBLICATION_TYPE	DATE_MONOGRAPH_PUBLISHED_PRINT	DATE_MONOGRAPH_PUBLISHED_ONLINE	MONOGRAPH_VOLUME	MONOGRAPH_EDITION	FIRST_EDITOR	PARENT_PUBLICATION_TITLE_ID	PRECEDING_PUBLICATION_TITLE_ID	ACCESS_TYPE
East-West Cultural Passage		2067-5712	2019-08-30	19	1				https://sciendo.com/journal/EWCP		2067-5712		fulltext		Sciendo	serial								F
Ecological Chemistry and Engineering S		2084-4549	2011-11-08	19	1				https://sciendo.com/journal/ECES		2084-4549		fulltext		Sciendo	serial								F
Econometric Research in Finance		2451-2370	2020-12-20	5	1				https://sciendo.com/journal/ERFIN		2451-2370		fulltext		Sciendo	serial								F
Econometrics		2449-9994	2018-03-30	22	1				https://sciendo.com/journal/EADA		2449-9994		fulltext		Sciendo	serial								F
Economic and Regional Studies / Studia Ekonomiczne i Regionalne		2451-182X	2017-03-30	10	1				https://sciendo.com/journal/ERS		2451-182X		fulltext		Sciendo	serial								F
Economic Themes		2217-3668	2014-04-15	52	1				https://sciendo.com/journal/ETHEMES		2217-3668		fulltext		Sciendo	serial								F
Economics		1864-6042	2020-12-20	14	1				https://www.degruyter.com/openurl?genre=journal&issn=1864-6042		1864-6042		fulltext		De Gruyter Open Access	serial								F
ECONOMICS		2303-5013	2015-09-08	3	1				https://sciendo.com/journal/EOIK		2303-5013		fulltext		Sciendo	serial								F
Economics and Business		2256-0394	2015-04-16	27	1				https://sciendo.com/journal/EB		2256-0394		fulltext		Sciendo	serial								F
Economics and Business Review		2450-0097	2018-03-30	4	1				https://sciendo.com/journal/EBRPL		2450-0097		fulltext		Sciendo	serial								F
Economics and Culture		2256-0173	2016-06-16	13	1				https://sciendo.com/journal/JEC		2256-0173		fulltext		Sciendo	serial								F
e-Journal of Analysis and Applied Mathematics		2544-9990	2018-05-30	1	1				https://sciendo.com/journal/EJAAM		2544-9990		fulltext		Sciendo	serial								F
Ekológia (Bratislava)		1337-947X	2013-03-06	32	1				https://sciendo.com/journal/EKO		1337-947X		fulltext		Sciendo	serial								F
Electrical, Control and Communication Engineering 		2255-9159	2012-12-15	4	1				https://sciendo.com/journal/ECCE		2255-9159		fulltext		Sciendo	serial								F
Electrochemical Energy Technology		2300-3545	2014-12-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2300-3545		2300-3545		fulltext		De Gruyter Open Access	serial								F
Endocrine Regulations		1336-0329	2016-03-30	50	1				https://sciendo.com/journal/ENR		1336-0329		fulltext		Sciendo	serial								F
Energy Today		2509-6532	2017-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2509-6532		2509-6532		fulltext		De Gruyter	serial								F
Engineering Management in Production and Services		2543-912X	2016-03-30	8	1				https://sciendo.com/journal/EMJ		2543-912X		fulltext		Sciendo	serial								F
Englishes in Practice		2049-7156	2014-03-15	1	1				https://sciendo.com/journal/EIP		2049-7156		fulltext		Sciendo	serial								F
Environmental & Socio-economic Studies		2354-0079	2013-04-15	1	1				https://sciendo.com/journal/ENVIRON		2354-0079		fulltext		Sciendo	serial								F
Environmental and Climate Technologies		2255-8837	2010-03-26	3	3				https://sciendo.com/journal/RTUECT		2255-8837		fulltext		Sciendo	serial								F
Environmental Protection and Natural Resources 		2353-8589	2013-02-07	24	1				https://sciendo.com/journal/OSZN		2353-8589		fulltext		Sciendo	serial								F
e-Polymers 	2197-4586	1618-7229	2001-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1618-7229		1618-7229		fulltext		De Gruyter	serial								F
e-TEALS		1647-712X	2014-12-12	5	1				https://sciendo.com/journal/ETEALS		1647-712X		fulltext		Sciendo	serial								F
Ethics & Bioethics		2453-7829	2016-04-16	6	1				https://sciendo.com/journal/EBCE		2453-7829		fulltext		Sciendo	serial								F
Ethnologia Actualis		1339-7877	2014-06-15	14	1				https://sciendo.com/journal/EAS		1339-7877		fulltext		Sciendo	serial								F
EU agrarian Law		1339-9276	2013-06-20	2	1				https://sciendo.com/journal/EUAL		1339-9276		fulltext		Sciendo	serial								F
European Countryside		1803-8417	2009-02-24	1	1				https://sciendo.com/journal/EUCO		1803-8417		fulltext		Sciendo	serial								F
European Journal for the Study of Thomas Aquinas		2657-3555	2018-12-30	37	1				https://sciendo.com/journal/EJSTA		2657-3555		fulltext		Sciendo	serial								F
European Journal of Open, Distance and E-Learning		1027-5207	2014-09-08	17	1				https://sciendo.com/journal/EURODL		1027-5207		fulltext		Sciendo	serial								F
European Journal of Tourism, Hospitality and Recreation		2182-4924	2016-04-30	6	1				https://sciendo.com/journal/EJTHR		2182-4924		fulltext		Sciendo	serial								F
European Pharmaceutical Journal		2453-6725	2011-11-25	58	1				https://sciendo.com/journal/AFPUC		2453-6725		fulltext		Sciendo	serial								F
European Polygraph		2380-0550	2014-03-30	8	1				https://sciendo.com/journal/EP		2380-0550		fulltext		Sciendo	serial								F
European Review Of Applied Sociology		2286-2552	2015-04-16	8	1				https://sciendo.com/journal/ERAS		2286-2552		fulltext		Sciendo	serial								F
ExELL		2303-4858	2014-09-08	2	1				https://sciendo.com/journal/EXELL		2303-4858		fulltext		Sciendo	serial								F
Fatigue of Aircraft Structures		2300-7591	2010-09-23	1	1				https://sciendo.com/journal/FAS		2300-7591		fulltext		Sciendo	serial								F
Financial Internet Quarterly		2719-3454	2015-03-30	11	1				https://sciendo.com/journal/FIQF		2719-3454		fulltext		Sciendo	serial								F
Fisheries & Aquatic Life		2545-059X	2008-12-30	16	1				https://sciendo.com/journal/AOPF		2545-059X		fulltext		Sciendo	serial								F
Flame Retardancy and Thermal Stability of Materials		2391-5404	2015-12-12	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2391-5404		2391-5404		fulltext		De Gruyter Open Access	serial								F
Folia Forestalia Polonica		2199-5907	2013-03-15	55	1				https://sciendo.com/journal/FFP		2199-5907		fulltext		Sciendo	serial								F
Folia Horticulturae		2083-5965	2008-06-20	20	1				https://sciendo.com/journal/FHORT		2083-5965		fulltext		Sciendo	serial								F
Folia Musei rerum naturalium Bohemiae occidentalis. Geologica et Paleobiologica		1805-286X	2013-04-16	47	1				https://sciendo.com/journal/FBGP		1805-286X		fulltext		Sciendo	serial								F
Folia Oecologica		1338-7014	2017-04-16	44	1				https://sciendo.com/journal/FOECOL		1338-7014		fulltext		Sciendo	serial								F
Folia Oeconomica Stetinensia		1898-0198	2008-05-06	6	1				https://sciendo.com/journal/FOLI		1898-0198		fulltext		Sciendo	serial								F
Folia Scandinavica Posnaniensia		2299-6885	2012-12-28	14	1				https://sciendo.com/journal/FSP		2299-6885		fulltext		Sciendo	serial								F
Folia Veterinaria		2453-7837	2016-03-30	60	1				https://sciendo.com/journal/FV		2453-7837		fulltext		Sciendo	serial								F
Forestry Studies		1736-8723	2011-03-24	48	48				https://sciendo.com/journal/FSMU		1736-8723		fulltext		Sciendo	serial								F
Formalized Mathematics		1898-9934	2008-06-09	14	2				https://sciendo.com/journal/FORMA		1898-9934		fulltext		Sciendo	serial								F
Forum of Clinical Oncology		1792-362X	2014-03-30	5	1				https://sciendo.com/journal/FCO		1792-362X		fulltext		Sciendo	serial								F
Foundations of Computing and Decision Sciences		2300-3405	2012-03-15	37	1				https://sciendo.com/journal/FCDS		2300-3405		fulltext		Sciendo	serial								F
Foundations of Management		2300-5661	2012-03-19	1	1				https://sciendo.com/journal/FMAN		2300-5661		fulltext		Sciendo	serial								F
Frigid Zone Medicine		2719-8073	2021-03-20	1	1				https://sciendo.com/journal/FZM		2719-8073		fulltext		Sciendo	serial								F
Frontiers of Nursing		2544-8994	2018-03-30	 5	1				https://sciendo.com/journal/FON		2544-8994		fulltext		Sciendo	serial								F
Gardens and Landscapes of Portugal		2182-942X	2016-12-15	4	1				https://sciendo.com/journal/GLP		2182-942X		fulltext		Sciendo	serial								F
Gender Studies		2286-0134	2012-12-15	11	1				https://sciendo.com/journal/GENST		2286-0134		fulltext		Sciendo	serial								F
General Mathematics		1584-3289	2019-07-30	27	1				https://sciendo.com/journal/GM		1584-3289		fulltext		Sciendo	serial								F
Geochronometria		1897-1695	2007-07-04	27	27				https://sciendo.com/journal/GEOCHR		1897-1695		fulltext		Sciendo	serial								F
Geologos 		2080-6574	2009-12-24	15	3-4				https://sciendo.com/journal/LOGOS		2080-6574		fulltext		Sciendo	serial								F
Geometric Flows		2353-3382	2014-12-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2353-3382		2353-3382		fulltext		De Gruyter Open Access	serial								F
Geopolitical, Social Security and Freedom Journal		2587-3326	2018-09-30	1	1				https://sciendo.com/journal/GSSFJ		2587-3326		fulltext		Sciendo	serial								F
GeoScape		1802-1115	2014-06-15	8	1				https://sciendo.com/journal/GEOSC		1802-1115		fulltext		Sciendo	serial								F
Geoscience Records		2299-6923	2015-04-16	1	1				https://sciendo.com/journal/GEOREC		2299-6923		fulltext		Sciendo	serial								F
Germanistische Beiträge		2247-4633	2019-06-30	44	1				https://sciendo.com/journal/GB		2247-4633		fulltext		Sciendo	serial								F
Gestalt Theory		2519-5808	2017-04-12	39	1				https://sciendo.com/journal/GTH		2519-5808		fulltext		Sciendo	serial								F
Global Psychiatry		2451-4950	2017-04-16	1	1				https://sciendo.com/journal/GP		2451-4950		fulltext		Sciendo	serial								F
Gravitational and Space Research		2332-7774	2019-01-30	7	1				https://sciendo.com/journal/GSR		2332-7774		fulltext		Sciendo	serial								F
Green Processing and Synthesis	2191-9542	2191-9550	2012-02-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-9550		2191-9550		fulltext		De Gruyter	serial								F
Hacquetia		1854-9829	2007-07-10	6	1				https://sciendo.com/journal/HACQ		1854-9829		fulltext		Sciendo	serial								F
Hellenic Plant Protection Journal		2732-656X	2015-04-16	8	1				https://sciendo.com/journal/HPPJ		2732-656X		fulltext		Sciendo	serial								F
Helminthologia		1336-9083	2006-03-24	43	1				https://sciendo.com/journal/HELM		1336-9083		fulltext		Sciendo	serial								F
Herba Polonica		2449-8343	2013-04-15	59	1				https://sciendo.com/journal/HEPO		2449-8343		fulltext		Sciendo	serial								F
Heterocyclic Communications	0793-0283	2191-0197	1994-01-01	1	Febr				https://www.degruyter.com/openurl?genre=journal&issn=2191-0197		2191-0197		fulltext		De Gruyter	serial								F
High Temperature Materials and Processes	0334-6455	2191-0324	1984-01-01	6	1/2				https://www.degruyter.com/openurl?genre=journal&issn=2191-0324		2191-0324		fulltext		De Gruyter	serial								F
Holiness		2058-5969	2020-09-20	6	1				https://sciendo.com/journal/HOLINESS		2058-5969		fulltext		Sciendo	serial								F
HOLISTICA – Journal of Business and Public Administration		2067-9785	2017-03-06	8	1				https://sciendo.com/journal/HJBPA		2067-9785		fulltext		Sciendo	serial								F
HoST - Journal  of History of Science and Technology		1646-7752	2016-06-16	10	1				https://sciendo.com/journal/HOST		1646-7752		fulltext		Sciendo	serial								F
Hugoye: Journal of Syriac Studies 		1097-3702	1998-12-30		1				https://www.degruyter.com/openurl?genre=journal&issn=1097-3702		1097-3702		fulltext		Gorgias Press	serial								F
Hungarian Studies Yearbook		2668-7542	2019-06-20	1	1				https://sciendo.com/journal/HSY		2668-7542		fulltext		Sciendo	yearbook								F
ICAME Journal		1502-5462	2014-12-15	38	1				https://sciendo.com/journal/ICAME		1502-5462		fulltext		Sciendo	serial								F
Innovative Surgical Sciences		2364-7485	2016-09-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2364-7485		2364-7485		fulltext		De Gruyter	serial								F
Interacción Sino-Iberoamericana / Sino-Iberoamerican Interaction		2747-7479	2021-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2747-7479		2747-7479		fulltext		De Gruyter	serial								F
Interdisciplinary Context of Special Pedagogy		2658-283X	2019-12-31	1	1				https://sciendo.com/journal/ICSP		2658-283X		fulltext		Sciendo	serial								F
Interdisciplinary Toxicology		1337-9569	2009-06-19	2	1				https://sciendo.com/journal/INTOX		1337-9569		fulltext		Sciendo	serial								F
Interkulturelles Forum der deutsch-chinesischen Kommunikation 		2747-7495	2021-08-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2747-7495		2747-7495		fulltext		De Gruyter	serial								F
Internal Medicine		1220-5818	2018-02-28	15	1				https://sciendo.com/journal/INMED		1220-5818		fulltext		Sciendo	serial								F
International and Comparative Law Review		2464-6601	2011-06-08	11	1				https://sciendo.com/journal/ICLR		2464-6601		fulltext		Sciendo	serial								F
International conference KNOWLEDGE-BASED ORGANIZATION		2451-3113	2015-12-15	21	1				https://sciendo.com/journal/KBO		2451-3113		fulltext		Sciendo	serial								F
International Journal for Transformative Research		2353-5415	2014-09-08	1	1				https://sciendo.com/journal/IJTR		2353-5415		fulltext		Sciendo	serial								F
International Journal of Advanced Statistics and IT&C for Economics and Life Sciences		2067-354X	2019-07-30	9	1				https://sciendo.com/journal/IJASITELS		2067-354X		fulltext		Sciendo	serial								F
International Journal of Advances in Applied Mathematics and Modeling		2544-8536	2018-06-30	1	1				https://sciendo.com/journal/IJAAMM		2544-8536		fulltext		Sciendo	serial								F
International Journal of Applied Mathematics and Computer Science		2083-8492	2007-04-05	17	1				https://sciendo.com/journal/AMCS		2083-8492		fulltext		Sciendo	serial								F
International Journal of Applied Mechanics and Engineering		2353-9003	2013-04-20	18	1				https://sciendo.com/journal/IJAME		2353-9003		fulltext		Sciendo	serial								F
International Journal of Computer Science in Sport		1684-4769	2016-04-16	15	1				https://sciendo.com/journal/IJCSS		1684-4769		fulltext		Sciendo	serial								F
International Journal of Contemporary Management		2449-8939	2021-09-20	21	1				https://sciendo.com/journal/IJCM		2449-8939		fulltext		Sciendo	serial								F
International Journal of Health Professions		2296-990X	2014-12-12	1	1				https://sciendo.com/journal/IJHP		2296-990X		fulltext		Sciendo	serial								F
International Journal of Management and Economics		2543-5361	2013-03-30	37	1				https://sciendo.com/journal/IJME		2543-5361		fulltext		Sciendo	serial								F
International Journal of Music Business Research		2227-5789	2021-04-20	10	1				https://sciendo.com/journal/IJMBR		2227-5789		fulltext		Sciendo	serial								F
International Neuroscience Journal		2451-8387	2016-12-15	1	1				https://sciendo.com/journal/INJ		2451-8387		fulltext		Sciendo	serial								F
IZA Journal of Development and Migration		2520-1786	2019-04-30	10	1				https://sciendo.com/journal/IZAJODM		2520-1786		fulltext		Sciendo	serial								F
IZA Journal of Labor Economics		2193-8997	2019-04-30	8	1				https://sciendo.com/journal/IZAJOLE		2193-8997		fulltext		Sciendo	serial								F
IZA Journal of Labor Policy		2193-9004	2019-04-30	9	1				https://sciendo.com/journal/IZAJOLP		2193-9004		fulltext		Sciendo	serial								F
Journal for Markets and Ethics		2198-6800	2017-04-16	5	1				https://sciendo.com/journal/JOME		2198-6800		fulltext		Sciendo	serial								F
Journal of Apicultural Science		2299-4831	2012-06-15	56	1				https://sciendo.com/journal/JAS		2299-4831		fulltext		Sciendo	serial								F
Journal of Applied Engineering Sciences		2284-7197	2015-06-30	5	1				https://sciendo.com/journal/JAES		2284-7197		fulltext		Sciendo	serial								F
Journal of Applied Mathematics, Statistics and Informatics		1339-0015	2012-06-15	8	1				https://sciendo.com/journal/JAMSI		1339-0015		fulltext		Sciendo	serial								F
Journal of Artificial General Intelligence		1946-0163	2011-11-23	1	1				https://sciendo.com/journal/JAGI		1946-0163		fulltext		Sciendo	serial								F
Journal of Artificial Intelligence and Soft Computing Research		2449-6499	2013-03-30	3	1				https://sciendo.com/journal/JAISCR		2449-6499		fulltext		Sciendo	serial								F
Journal of Biomedical and Clinical Research		1313-9053	2014-09-08	7	1				https://sciendo.com/journal/JBCR		1313-9053		fulltext		Sciendo	serial								F
Journal Of Cardiovascular Emergencies		2457-5518	2015-04-15	1	1				https://sciendo.com/journal/JCE		2457-5518		fulltext		Sciendo	serial								F
Journal of Causal Inference 	2193-3677	2193-3685	2013-06-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2193-3685		2193-3685		fulltext		De Gruyter	serial								F
Journal of Central Banking Theory and Practice		2336-9205	2014-03-06	3	1				https://sciendo.com/journal/JCBTP		2336-9205		fulltext		Sciendo	serial								F
Journal of China Computer-Assisted Language Learning		2748-3479	2021-08-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2748-3479		2748-3479		fulltext		De Gruyter	serial								F
Journal of Cultural Interaction in East Asia		2747-7576	2010-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2747-7576		2747-7576		fulltext		De Gruyter	serial								F
Journal of Data and Information Science		2543-683X	2017-03-30	1	1				https://sciendo.com/journal/JDIS		2543-683X		fulltext		Sciendo	serial								F
Journal of Digital History		2747-5271	2021-10-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2747-5271		2747-5271		fulltext		De Gruyter Oldenbourg	serial								F
Journal of Economics and Management		2719-9975	2021-06-20	43	1				https://sciendo.com/journal/JEMUEKAT		2719-9975		fulltext		Sciendo	serial								F
Journal of Economy and its Applications		2217-7973	2015-03-30	5	1				https://sciendo.com/journal/JEA		2217-7973		fulltext		Sciendo	serial								F
Journal of Electrical Bioimpedance		1891-5469	2018-07-30	1	1				https://sciendo.com/journal/JOEB		1891-5469		fulltext		Sciendo	serial								F
Journal of Electrical Engineering		1339-309X	2011-06-07	61	1				https://sciendo.com/journal/JEE		1339-309X		fulltext		Sciendo	serial								F
Journal of Engineering, Project, and Production Management		2223-8379	2019-02-20	9	1				https://sciendo.com/journal/JEPPM		2223-8379		fulltext		Sciendo	serial								F
Journal of Environmental Geography		2060-467X	2012-06-10	5	1				https://sciendo.com/journal/JENGEO		2060-467X		fulltext		Sciendo	serial								F
Journal of Ethnology and Folkloristics		2228-0987	2016-04-16	10	1				https://sciendo.com/journal/JEF		2228-0987		fulltext		Sciendo	serial								F
Journal of Forensic Accounting Profession		2744-1687	2021-12-20	1	1				https://sciendo.com/journal/JFAP		2744-1687		fulltext		Sciendo	serial								F
Journal of Fruit and Ornamental Plant Research		1231-0948	2012-06-15	20	1				https://sciendo.com/journal/JFORP		1231-0948		fulltext		Sciendo	serial								F
Journal of Gender and Power		2657-9170	2019-12-20	9	1				https://sciendo.com/journal/JGP		2657-9170		fulltext		Sciendo	serial								F
Journal of Geodetic Science		2081-9943	2011-01-24	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2081-9943		2081-9943		fulltext		De Gruyter Open Access	serial								F
Journal of Heterodox Economics		2344-4150	2014-03-30	1	1				https://sciendo.com/journal/JHEEC		2344-4150		fulltext		Sciendo	serial								F
Journal of Horticultural Research		2353-3978	2013-09-08	21	1				https://sciendo.com/journal/JOHR		2353-3978		fulltext		Sciendo	serial								F
Journal of Human Kinetics		1899-7562	2008-10-01		19				https://sciendo.com/journal/HUKIN		1899-7562		fulltext		Sciendo	serial								F
Journal of Hydrology and Hydromechanics		1338-4333	2009-03-28	57	1				https://sciendo.com/journal/JOHH		1338-4333		fulltext		Sciendo	serial								F
Journal of Industrial Organization Education	2194-9255	1935-5041	2006-01-01	1	1	2014-01-01	9	1	https://www.degruyter.com/openurl?genre=journal&issn=1935-5041		1935-5041		fulltext		De Gruyter	serial								F
Journal of Integrative Bioinformatics		1613-4516	2004-12-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-4516		1613-4516		fulltext		De Gruyter	serial								F
Journal of Intelligent Systems	0334-1860	2191-026X	1991-09-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-026X		2191-026X		fulltext		De Gruyter	serial								F
Journal of Intercultural Management		2543-831X	2013-03-30	5	1				https://sciendo.com/journal/JOIM		2543-831X		fulltext		Sciendo	serial								F
Journal of Interdisciplinary Medicine		2501-8132	2016-03-30	1	1				https://sciendo.com/journal/JIM		2501-8132		fulltext		Sciendo	serial								F
Journal of KONBiN 		2083-4608	2008-02-26	3	3				https://sciendo.com/journal/JOK		2083-4608		fulltext		Sciendo	serial								F
Journal of KONES		2354-0133	2019-12-20	26	1				https://sciendo.com/journal/KONES		2354-0133		fulltext		Sciendo	serial								F
Journal of Laboratory Medicine	2567-9430	2567-9449	1977-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2567-9449		2567-9449		fulltext		De Gruyter	serial								F
Journal of Landscape Ecology		1805-4196	2008-06-20	1	1				https://sciendo.com/journal/JLECOL		1805-4196		fulltext		Sciendo	serial								F
Journal of Language and Cultural Education		1339-4584	2015-03-06	3	1				https://sciendo.com/journal/JOLACE		1339-4584		fulltext		Sciendo	serial								F
Journal of Language Relationship 		2219-4029	2011-01-01		6				https://www.degruyter.com/openurl?genre=journal&issn=2219-4029		2219-4029		fulltext		Gorgias Press	serial								F
Journal of Legal Studies		2457-9017	2015-04-16	14	1				https://sciendo.com/journal/JLES		2457-9017		fulltext		Sciendo	serial								F
Journal of Linguistics/Jazykovedný casopis 		1338-4287	2010-03-05	60	1				https://sciendo.com/journal/JAZCAS		1338-4287		fulltext		Sciendo	serial								F
Journal of Mathematical Cryptology	1862-2976	1862-2984	2007-01-25	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1862-2984		1862-2984		fulltext		De Gruyter	serial								F
Journal of Military Studies		1799-3350	2016-12-15	51	1				https://sciendo.com/journal/JMS		1799-3350		fulltext		Sciendo	serial								F
Journal of Modeling in Mechanics and Materials		2512-353X	2017-01-20	1	1	2017-07-20	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2512-353X		2512-353X		fulltext		De Gruyter	serial								F
Journal of Mother and Child		2719-535X	2020-06-20	24	1				https://sciendo.com/journal/JMOTHERANDCHILD		2719-535X		fulltext		Sciendo	serial								F
Journal of Nationalism, Memory & Language Politics		2570-5857	2017-04-16	11	1				https://sciendo.com/journal/JNMLP		2570-5857		fulltext		Sciendo	serial								F
Journal of Official Statistics		2001-7367	2013-04-15	29	1				https://sciendo.com/journal/JOS		2001-7367		fulltext		Sciendo	serial								F
Journal of Osteopathic Medicine		2702-3648	2021-01-01	121	1				https://www.degruyter.com/openurl?genre=journal&issn=2702-3648		2702-3648		fulltext		De Gruyter	serial								F
Journal of Pedagogy		2719-5651	2010-09-16	1	1				https://sciendo.com/journal/JPED		2719-5651		fulltext		Sciendo	serial								F
Journal of Social and Economic Statistics 		2285-388X	2019-12-05	8	1				https://sciendo.com/journal/JSES		2285-388X		fulltext		Sciendo	serial								F
Journal of Sustainable Energy Engineering		2164-6295	2019-03-30	7	1				https://www.degruyter.com/openurl?genre=journal&issn=2164-6295		2164-6295		fulltext		De Gruyter Open Access	serial								F
Journal of Teacher Education for Sustainability		1691-5534	2009-05-04	7	7				https://sciendo.com/journal/JTES		1691-5534		fulltext		Sciendo	serial								F
Journal of the Mechanical Behavior of Materials	0334-8938	2191-0243	1989-06-01	2	1/2				https://www.degruyter.com/openurl?genre=journal&issn=2191-0243		2191-0243		fulltext		De Gruyter	serial								F
Journal of Transcultural Communication		2749-4799	2021-09-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2749-4799		2749-4799		fulltext		De Gruyter	serial								F
Journal of Transition Medicine		2568-2407	2019-03-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2568-2407		2568-2407		fulltext		De Gruyter	serial								F
Journal of Translational Internal Medicine		2224-4018	2013-04-15	1	1				https://sciendo.com/journal/JTIM		2224-4018		fulltext		Sciendo	serial								F
Journal of Veterinary Research		2450-8608	2016-03-30	60	1				https://sciendo.com/journal/JVETRES		2450-8608		fulltext		Sciendo	serial								F
Journal of World Languages		2169-8260	2014-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2169-8260		2169-8260		fulltext		De Gruyter Mouton	serial								F
Journal on Baltic Security		2382-9230	2015-04-16	1	1				https://sciendo.com/journal/JOBS		2382-9230		fulltext		Sciendo	serial								F
Kairos. Journal of Philosophy & Science		1647-659X	2016-03-01	20	1				https://sciendo.com/journal/KJPS		1647-659X		fulltext		Sciendo	serial								F
Koroze a ochrana materialu		1804-1213	2012-04-03	56	1				https://sciendo.com/journal/KOM		1804-1213		fulltext		Sciendo	serial								F
KRITERION – Journal of Philosophy		1019-8288	2021-03-20	35	1				https://www.degruyter.com/openurl?genre=journal&issn=1019-8288		1019-8288		fulltext		De Gruyter	serial								F
Kulturwissenschaftliche Zeitschrift		2451-1765	2016-12-15	1	1				https://sciendo.com/journal/KWG		2451-1765		fulltext		Sciendo	serial								F
Land Forces Academy Review		2247-840X	2017-03-15	22	1				https://sciendo.com/journal/RAFT		2247-840X		fulltext		Sciendo	serial								F
Latvian Journal of Physics and Technical Sciences		2255-8896	2008-03-18	45	1				https://sciendo.com/journal/LPTS		2255-8896		fulltext		Sciendo	serial								F
Law and Administration in Post-Soviet Europe		2391-5544	2014-02-15	1	1				https://sciendo.com/journal/LAPE		2391-5544		fulltext		Sciendo	serial								F
Law and Business		2720-1279	2021-09-20	1	1				https://sciendo.com/journal/LAW		2720-1279		fulltext		Sciendo	serial								F
Limnological Review		2300-7575	2011-01-05	11	1				https://sciendo.com/journal/LIMRE		2300-7575		fulltext		Sciendo	serial								F
Lingua Posnaniensis		2083-6090	2010-01-14	51	51				https://sciendo.com/journal/LINPO		2083-6090		fulltext		Sciendo	serial								F
Lingua sinica		2197-6678	2020-01-20	5	1				https://sciendo.com/journal/LINGUASINICA		2197-6678		fulltext		Sciendo	serial								F
Linguistic Frontiers		2544-6339	2017-04-16	1	1				https://sciendo.com/journal/LF		2544-6339		fulltext		Sciendo	serial								F
LOGI – Scientific Journal on Transport and Logistics		2336-3037	2017-04-16	8	1				https://sciendo.com/journal/LOGI		2336-3037		fulltext		Sciendo	serial								F
Logistics, Supply Chain, Sustainability and Global Challenges		2784-7497	2015-12-12	6	1				https://sciendo.com/journal/JLST		2784-7497		fulltext		Sciendo	serial								F
Lucian Blaga Yearbook		2601-7776	2019-07-30	19	1				https://sciendo.com/journal/CLB		2601-7776		fulltext		Sciendo	serial								F
Macedonian Veterinary Review 		1857-7415	2014-09-08	37	1				https://sciendo.com/journal/MACVETREV		1857-7415		fulltext		Sciendo	serial								F
Main Group Metal Chemistry	0792-1241	2191-0219	1994-05-01	17	1-4				https://www.degruyter.com/openurl?genre=journal&issn=2191-0219		2191-0219		fulltext		De Gruyter	serial								F
Malaysian Journal of Halal Research		2616-1923	2019-04-30	2	1				https://sciendo.com/journal/MJHR		2616-1923		fulltext		Sciendo	serial								F
Management		2299-193X	2012-06-01	16	1				https://sciendo.com/journal/MANMENT		2299-193X		fulltext		Sciendo	serial								F
Management & Marketing. Challenges for the Knowledge Society		2069-8887	2015-03-30	10	1				https://sciendo.com/journal/MMCKS		2069-8887		fulltext		Sciendo	serial								F
Management and Business Administration		2300-858X	2015-03-30	23	1				https://sciendo.com/journal/MBACE		2300-858X		fulltext		Sciendo	serial								F
Management Consulting Journal		2631-987X	2021-06-20	2	1				https://sciendo.com/journal/MCJ		2631-987X		fulltext		Sciendo	serial								F
Management Dynamics in the Knowledge Economy		2392-8042	2019-09-30	7	1				https://sciendo.com/journal/MDKE		2392-8042		fulltext		Sciendo	serial								F
Management of Organizations: Systematic Research		2335-8750	2017-04-16	81	1				https://sciendo.com/journal/MOSR		2335-8750		fulltext		Sciendo	serial								F
Management Systems in Production Engineering		2450-5781	2017-03-30	25	1				https://sciendo.com/journal/MSPE		2450-5781		fulltext		Sciendo	serial								F
