publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
International Journal of Chemical Reactor Engineering	2194-5748	1542-6580	2003-05-01	1	1	2014-12-20	12	2	https://www.degruyter.com/openurl?genre=journal&issn=1542-6580		1542-6580		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
International Journal of Emerging Electric Power Systems	2194-5756	1553-779X	2004-01-01	1	1	2014-12-16	15	6	https://www.degruyter.com/openurl?genre=journal&issn=1553-779X		1553-779X		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
International Journal of Food Engineering	2194-5764	1556-3758	2005-01-01	1	1	2014-10-30	10	4	https://www.degruyter.com/openurl?genre=journal&issn=1556-3758		1556-3758		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
International Journal of Nonlinear Sciences and Numerical Simulation	1565-1339	2191-0294	2000-03-01	1	1-8	2014-12-10	15	7-8	https://www.degruyter.com/openurl?genre=journal&issn=2191-0294		2191-0294		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
International Journal of Nursing Education Scholarship	2194-5772	1548-923X	2004-01-01	1	1	2014-01-01	11	1	https://www.degruyter.com/openurl?genre=journal&issn=1548-923X		1548-923X		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
International Journal of Practical Theology 	1430-6921	1612-9768	1997-01-01	1	1	2014-11-28	18	2	https://www.degruyter.com/openurl?genre=journal&issn=1612-9768		1612-9768		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
International Journal of the Sociology of Language	0165-2516	1613-3668	1974-01-01		1	2014-12-15		230	https://www.degruyter.com/openurl?genre=journal&issn=1613-3668		1613-3668		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
International Journal of Turbo & Jet-Engines 	0334-0082	2191-0332	1985-03-01	2	1	2014-12-20	31	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0332		2191-0332		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
International Journal on Disability and Human Development	2191-1231	2191-0367	1999-01-01	1	Jan	2014-11-20	13	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0367		2191-0367		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2022-06-29
International Review of Applied Linguistics in Language Teaching	0019-042X	1613-4141	1963-01-01	1	Jan/Dez	2014-11-28	52	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4141		1613-4141		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
International Yearbook for Tillich Research	1990-4231	2190-7455	2011-06-20		6	2014-11-15		9	https://www.degruyter.com/openurl?genre=journal&issn=2190-7455		2190-7455		fulltext	perpetual access	De Gruyter	yearbook								P	JAPCL14	retired	2023-03-03
International Yearbook of Futurism Studies	2192-0281	2192-029X	2011-11-30		1	2013-06-15		3	https://www.degruyter.com/openurl?genre=journal&issn=2192-029X		2192-029X		fulltext	perpetual access	De Gruyter	yearbook								P	JAPCL14	retired	2022-06-23
Internationales Archiv für Sozialgeschichte der deutschen Literatur	0340-4528	1865-9128	1976-01-01	1	1	2014-11-28	39	2	https://www.degruyter.com/openurl?genre=journal&issn=1865-9128		1865-9128		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Internationales Handelsrecht	1617-5395	2193-9527	1999-03-24		3	2014-12-15	14	6	https://www.degruyter.com/openurl?genre=journal&issn=2193-9527		2193-9527		fulltext		Verlag Dr. Otto Schmidt	serial								P	JAPCL14	current	2023-03-03
Internationales Jahrbuch für philosophische Anthropologie	2192-4279	2192-4287	2008-12-15		1 (2007/08)	2014-06-15		4( 2013/14)	https://www.degruyter.com/openurl?genre=journal&issn=2192-4287		2192-4287		fulltext		De Gruyter (A)	yearbook								P	JAPCL14	current	2023-03-03
Issues in Legal Scholarship	2194-5780	1539-8323	2001-06-01	1	1	2014-01-01	12	1	https://www.degruyter.com/openurl?genre=journal&issn=1539-8323		1539-8323		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2021-06-30
it - Information Technology	1611-2776	2196-7032	1959-06-20		1	2014-12-15	56	6	https://www.degruyter.com/openurl?genre=journal&issn=2196-7032		2196-7032		fulltext		De Gruyter Oldenbourg	serial								P	JAPCL14	current	2023-03-03
Jahrbuch der Göttinger Akademie der Wissenschaften	0373-9767	1868-9191	2008-10-20		1	2014-08-15		4	https://www.degruyter.com/openurl?genre=journal&issn=1868-9191		1868-9191		fulltext	perpetual access	De Gruyter	yearbook								P	JAPCL14	retired	2022-06-23
Jahrbuch der Juristischen Zeitgeschichte	1869-6899	1869-6902	2010-01-01		11	2014-11-15		15	https://www.degruyter.com/openurl?genre=journal&issn=1869-6902		1869-6902		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
Jahrbuch der Raabe-Gesellschaft	0075-2371	1865-8857	1960-01-01	1	1	2014-11-15		55	https://www.degruyter.com/openurl?genre=journal&issn=1865-8857		1865-8857		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
Jahrbuch für die Geschichte Mittel- und Ostdeutschlands	0075-2614	2191-9909	2009-01-01		1	2014-11-15		60	https://www.degruyter.com/openurl?genre=journal&issn=2191-9909		2191-9909		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
Jahrbuch für Germanistische Sprachgeschichte	1869-7038	1869-7046	2010-12-20		1	2014-11-15		5	https://www.degruyter.com/openurl?genre=journal&issn=1869-7046		1869-7046		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
Jahrbuch für Wirtschaftsgeschichte / Economic History Yearbook	0075-2800	2196-6842	1960-06-15	1	1	2014-12-15	55	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6842		2196-6842		fulltext		Akademie Verlag	serial								F	JAPCL14	current	2023-03-03
Jahrbuch für Wissenschaft und Ethik	1430-9017	1613-1142	1996-01-01		1	2014-11-15		19	https://www.degruyter.com/openurl?genre=journal&issn=1613-1142		1613-1142		fulltext	perpetual access	De Gruyter	yearbook								P	JAPCL14	retired	2023-03-03
Jahrbücher für Nationalökonomie und Statistik	0021-4027	2366-049X	1863-01-20	1	1	2014-12-20	234	6	https://www.degruyter.com/openurl?genre=journal&issn=2366-049X		2366-049X		fulltext		De Gruyter Oldenbourg	serial								P	JAPCL14	current	2023-03-03
Journal der Juristischen Zeitgeschichte	1863-9984	1868-8810	2010-04-01	4	1	2014-09-20	8	3	https://www.degruyter.com/openurl?genre=journal&issn=1868-8810		1868-8810		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal des Économistes et des Études Humaines	2194-5799	2153-1552	1990-01-01	1	1	2014-12-20	20	2	https://www.degruyter.com/openurl?genre=journal&issn=2153-1552		2153-1552		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal for Manufacturing Science and Production 	2191-4184	2191-0375	1997-12-01	1	1	2014-12-31	14	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0375		2191-0375		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2020-07-17
Journal for the History of Modern Theology / Zeitschrift für Neuere Theologiegeschichte	0943-7592	1612-9776	1994-01-01	1	1	2014-06-30	21	1-2	https://www.degruyter.com/openurl?genre=journal&issn=1612-9776		1612-9776		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal für die reine und angewandte Mathematik	0075-4102	1435-5345	1826-01-01		1	2014-11-29		709	https://www.degruyter.com/openurl?genre=journal&issn=1435-5345		1435-5345		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of African Languages and Linguistics	0167-6164	1613-3811	1979-01-01	1	1	2014-12-12	35	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3811		1613-3811		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Journal of Agricultural & Food Industrial Organization	2194-5896	1542-0485	2003-01-01	1	1	2014-01-01	12	1	https://www.degruyter.com/openurl?genre=journal&issn=1542-0485		1542-0485		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Ancient History	2324-8106	2324-8114	2013-05-20	1	1	2014-09-20	2	2	https://www.degruyter.com/openurl?genre=journal&issn=2324-8114		2324-8114		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Ancient Near Eastern History	2328-9554	2328-9562	2014-02-28	1	1	2014-11-15	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2328-9562		2328-9562		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Applied Analysis	1425-6908	1869-6082	1995-06-01	1	1	2014-12-30	20	2	https://www.degruyter.com/openurl?genre=journal&issn=1869-6082		1869-6082		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Applied Geodesy	1862-9016	1862-9024	2007-03-22	1	1	2014-11-28	8	4	https://www.degruyter.com/openurl?genre=journal&issn=1862-9024		1862-9024		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Basic and Clinical Physiology and Pharmacology	0792-6855	2191-0286	1986-12-01	6	Supplement	2014-12-20	25	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0286		2191-0286		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Biosecurity, Biosafety and Biodefense Law	2194-590X	2154-3186	2011-07-15		1	2014-06-15		5	https://www.degruyter.com/openurl?genre=journal&issn=2154-3186		2154-3186		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Business Valuation and Economic Loss Analysis	2194-5861	1932-9156	2006-01-01	1	1	2014-01-01	9	1	https://www.degruyter.com/openurl?genre=journal&issn=1932-9156		1932-9156		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Causal Inference 	2193-3677	2193-3685	2013-06-15	1	1	2014-09-30	2	2	https://www.degruyter.com/openurl?genre=journal&issn=2193-3685		2193-3685		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
Journal of Complementary and Integrative Medicine	2194-6329	1553-3840	2004-01-01	1	1	2014-12-15	11	4	https://www.degruyter.com/openurl?genre=journal&issn=1553-3840		1553-3840		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Contemporary Drama in English	2195-0156	2195-0164	2013-05-20	1	1	2014-11-20	2	2	https://www.degruyter.com/openurl?genre=journal&issn=2195-0164		2195-0164		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Drug Policy Analysis	2194-6337	1941-2851	2008-01-01	1	1	2014-12-20	7	1	https://www.degruyter.com/openurl?genre=journal&issn=1941-2851		1941-2851		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2023-03-03
Journal of Early Modern Christianity	2196-6648	2196-6656	2014-05-31	1	1	2014-11-28	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6656		2196-6656		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Econometric Methods	2194-6345	2156-6674	2012-01-01	1	1	2014-07-20	3	1	https://www.degruyter.com/openurl?genre=journal&issn=2156-6674		2156-6674		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of English as a Lingua Franca	2191-9216	2191-933X	2012-03-15	1	1	2014-09-15	3	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-933X		2191-933X		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Journal of European Tort Law	1868-9612	1868-9620	1998-01-01	1	1	2014-12-31	5	3	https://www.degruyter.com/openurl?genre=journal&issn=1868-9620		1868-9620		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Globalization and Development 	2194-6353	1948-1837	2010-01-01	1	1	2014-12-30	5	2	https://www.degruyter.com/openurl?genre=journal&issn=1948-1837		1948-1837		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Group Theory	1433-5883	1435-4446	1998-01-01	1	1	2014-11-21	17	6	https://www.degruyter.com/openurl?genre=journal&issn=1435-4446		1435-4446		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Homeland Security and Emergency Management	2194-6361	1547-7355	2004-01-01	1	1	2014-12-15	11	4	https://www.degruyter.com/openurl?genre=journal&issn=1547-7355		1547-7355		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Imagery Research in Sport and Physical Activity	2194-637X	1932-0191	2006-01-01	1	1	2014-01-31	9	1	https://www.degruyter.com/openurl?genre=journal&issn=1932-0191		1932-0191		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Intelligent Systems	0334-1860	2191-026X	1991-09-01	1	1	2014-12-20	23	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-026X		2191-026X		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
Journal of Inverse and Ill-posed Problems	0928-0219	1569-3945	1993-01-01	1	1	2014-10-30	22	6	https://www.degruyter.com/openurl?genre=journal&issn=1569-3945		1569-3945		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Laboratory Medicine	2567-9430	2567-9449	1977-01-01	1	1	2014-12-19	38	6	https://www.degruyter.com/openurl?genre=journal&issn=2567-9449		2567-9449		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
Journal of Latin Linguistics	2194-8739	2194-8747	1980-06-20		1	2014-10-30	13	2	https://www.degruyter.com/openurl?genre=journal&issn=2194-8747		2194-8747		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Journal of Literary Semantics	0341-7638	1613-3838	1972-01-01	1	Jan	2014-09-20	43	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3838		1613-3838		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Journal of Literary Theory	1862-5290	1862-8990	2007-08-21	1	1	2014-09-30	8	2	https://www.degruyter.com/openurl?genre=journal&issn=1862-8990		1862-8990		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
Journal of Mathematical Cryptology	1862-2976	1862-2984	2007-01-25	1	1	2014-12-12	8	4	https://www.degruyter.com/openurl?genre=journal&issn=1862-2984		1862-2984		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-06
Journal of Non-Equilibrium Thermodynamics	0340-0204	1437-4358	1976-01-01	1	1	2014-12-19	39	4	https://www.degruyter.com/openurl?genre=journal&issn=1437-4358		1437-4358		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Numerical Mathematics	1570-2820	1569-3953	2001-03-01	9	März	2014-12-19	22	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-3953		1569-3953		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Optical Communications	0173-4911	2191-6322	1980-03-01	1	1	2014-12-20	35	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-6322		2191-6322		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Pediatric Endocrinology and Metabolism	0334-018X	2191-0251	1985-01-01	1	1	2014-10-30	27	11-12	https://www.degruyter.com/openurl?genre=journal&issn=2191-0251		2191-0251		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Perinatal Medicine	0300-5577	1619-3997	1973-01-01	1	1	2014-12-19	42	6	https://www.degruyter.com/openurl?genre=journal&issn=1619-3997		1619-3997		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Politeness Research	1612-5681	1613-4877	2005-02-23	1	1	2014-07-21	10	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4877		1613-4877		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Journal of Polymer Engineering	0334-6447	2191-0340	1984-01-01	4	1-2	2014-12-20	34	9	https://www.degruyter.com/openurl?genre=journal&issn=2191-0340		2191-0340		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Quantitative Analysis in Sports	2194-6388	1559-0410	2005-01-01	1	1	2014-11-30	10	4	https://www.degruyter.com/openurl?genre=journal&issn=1559-0410		1559-0410		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of South Asian Languages and Linguistics	2196-0771	2196-078X	2014-03-25	1	1	2014-09-27	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-078X		2196-078X		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Journal of the Bible and its Reception	2329-440X	2329-4434	2014-04-30	1	1	2014-10-15	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2329-4434		2329-4434		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of the International Arthurian Society	2196-9353	2196-9361	2013-10-15	1	1	2014-09-30	2	1	https://www.degruyter.com/openurl?genre=journal&issn=2196-9361		2196-9361		fulltext		Akademie Verlag	serial								P	JAPCL14	current	2023-03-03
Journal of the Mechanical Behavior of Materials	0334-8938	2191-0243	1989-06-01	2	1/2	2014-11-20	23	5-6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0243		2191-0243		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
Journal of Time Series Econometrics	2194-6507	1941-1928	2009-01-01	1	1	2014-07-30	6	2	https://www.degruyter.com/openurl?genre=journal&issn=1941-1928		1941-1928		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Tort Law	2194-6515	1932-9148	2006-12-01	1	1	2014-01-01	7	1-2	https://www.degruyter.com/openurl?genre=journal&issn=1932-9148		1932-9148		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Journal of Transcultural Medieval Studies	2198-0357	2198-0365	2014-09-15	1	1	2014-12-15	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2198-0365		2198-0365		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2021-03-23
JURA - Juristische Ausbildung	0170-1452	1612-7021	2009-01-01	31	1	2014-12-01	36	12	https://www.degruyter.com/openurl?genre=journal&issn=1612-7021		1612-7021		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Juristische Rundschau	0022-6920	1612-7064	1925-01-01		1	2014-12-19		12	https://www.degruyter.com/openurl?genre=journal&issn=1612-7064		1612-7064		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Kadmos	0022-7498	1613-0723	1962-01-01	1	1	2014-07-20	53	1-2	https://www.degruyter.com/openurl?genre=journal&issn=1613-0723		1613-0723		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Kant Yearbook	1868-4599	1868-4602	2009-06-20		1	2014-08-30		6	https://www.degruyter.com/openurl?genre=journal&issn=1868-4602		1868-4602		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
Kant-Studien	0022-8877	1613-1134	1897-01-01	1	Jan	2014-12-12	105	4	https://www.degruyter.com/openurl?genre=journal&issn=1613-1134		1613-1134		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Kierkegaard Studies Yearbook	1430-5372	1612-9792	1996-01-01	1996	1	2014-06-13		19	https://www.degruyter.com/openurl?genre=journal&issn=1612-9792		1612-9792		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
Klio	0075-6334	2192-7669	1901-06-20		1	2014-11-28	96	2	https://www.degruyter.com/openurl?genre=journal&issn=2192-7669		2192-7669		fulltext		De Gruyter (A)	serial								P	JAPCL14	current	2023-03-03
Kölner Schrift zum Wirtschaftsrecht	1869-3679	2194-4199	2010-01-15	1	1	2014-10-15	5	4	https://www.degruyter.com/openurl?genre=journal&issn=2194-4199		2194-4199		fulltext	perpetual access	Verlag Dr. Otto Schmidt	serial								P	JAPCL14	retired	2022-10-28
Kritikon Litterarum	0340-9767	1865-7249	2007-07-23	34	1/2	2014-11-28	41	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1865-7249		1865-7249		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Laboratory Phonology	1868-6346	1868-6354	2010-08-25	1	1	2014-11-28	5	4	https://www.degruyter.com/openurl?genre=journal&issn=1868-6354		1868-6354		fulltext	perpetual access	De Gruyter Mouton	serial								P	JAPCL14	retired	2022-06-23
Language and Cognition	1866-9808	1866-9859	2009-05-19	1	1	2013-11-18	5	4	https://www.degruyter.com/openurl?genre=journal&issn=1866-9859		1866-9859		fulltext	perpetual access	De Gruyter Mouton	serial								P	JAPCL14	retired	2022-06-23
Language Learning in Higher Education	2191-611X	2191-6128	2011-09-15	1	1	2014-10-30	4	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-6128		2191-6128		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Law & Ethics of Human Rights	2194-6531	1938-2545	2007-01-01	1	1	2014-11-20	8	2	https://www.degruyter.com/openurl?genre=journal&issn=1938-2545		1938-2545		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Law and Development Review	2194-6523	1943-3867	2008-01-01	1	1	2014-08-01	7	2	https://www.degruyter.com/openurl?genre=journal&issn=1943-3867		1943-3867		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Lebende Sprachen	0023-9909	1868-0267	1956-01-01	1	1	2014-12-15	59	2	https://www.degruyter.com/openurl?genre=journal&issn=1868-0267		1868-0267		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Lexicographica	0175-6206	1865-9403	1985-01-01		1	2014-11-15		30	https://www.degruyter.com/openurl?genre=journal&issn=1865-9403		1865-9403		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
Libri	0024-2667	1865-8423	1950-01-01	1	1	2014-12-20	64	4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8423		1865-8423		fulltext		De Gruyter Saur	serial								P	JAPCL14	current	2023-03-03
Linguistic Typology 	1430-0532	1613-415X	1997-01-01	1	1	2014-10-30	18	3	https://www.degruyter.com/openurl?genre=journal&issn=1613-415X		1613-415X		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Linguistics	0024-3949	1613-396X	1963-01-01	1	1	2014-11-22	52	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-396X		1613-396X		fulltext		De Gruyter Mouton	serial								F	JAPCL14	current	2023-03-03
Lodz Papers in Pragmatics 	1895-6106	1898-4436	2007-06-20	3	1	2014-11-28	10	2	https://www.degruyter.com/openurl?genre=journal&issn=1898-4436		1898-4436		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Main Group Metal Chemistry	0792-1241	2191-0219	1994-05-01	17	1-4	2014-12-20	37	5-6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0219		2191-0219		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
Mammalia	0025-1461	1864-1547	1936-01-01	1	1	2014-11-23	78	4	https://www.degruyter.com/openurl?genre=journal&issn=1864-1547		1864-1547		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Man and the Economy	2196-9639	2196-9647	2014-07-30	1	1	2014-11-30	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-9647		2196-9647		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Mathematical Economics Letters	2195-4615	2195-4623	2013-03-20	1	1	2014-09-20	2	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2195-4623		2195-4623		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2022-06-23
Metaphysica	1437-2053	1874-6373	2014-04-15	15	1	2014-09-15	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1874-6373		1874-6373		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Microform & Digitization Review	2190-0752	2190-541X	1972-01-01	1	1	2012-12-10	41	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2190-541X		2190-541X		fulltext	perpetual access	De Gruyter	serial								P	JAPCL14	retired	2022-06-23
Militärgeschichtliche Zeitschrift	2193-2336	2196-6850	1967-06-15	1-2	1	2014-12-15	73	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-6850		2196-6850		fulltext		Oldenbourg Wissenschaftsverlag	serial								P	JAPCL14	current	2023-03-03
Millennium	1867-030X	1867-0318	2004-01-01	1	1	2014-11-15		11	https://www.degruyter.com/openurl?genre=journal&issn=1867-0318		1867-0318		fulltext		De Gruyter	yearbook								P	JAPCL14	current	2023-03-03
Mitteilungen der Deutschen Mathematiker-Vereinigung	0947-4471	0942-5977	1993-03-15	1	1	2014-12-15	22	4	https://www.degruyter.com/openurl?genre=journal&issn=0942-5977		0942-5977		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Monatsschrift für Deutsches Recht	0340-1812	2194-4202	2005-01-05	59	1	2014-12-20	68	24	https://www.degruyter.com/openurl?genre=journal&issn=2194-4202		2194-4202		fulltext		Verlag Dr. Otto Schmidt	serial								P	JAPCL14	current	2023-03-03
Monte Carlo Methods and Applications	0929-9629	1569-3961	1995-01-01	1	1	2014-12-15	20	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-3961		1569-3961		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Moral Philosophy and Politics	2194-5616	2194-5624	2014-04-15	1	1	2014-10-15	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2194-5624		2194-5624		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Multicultural Learning and Teaching	2194-654X	2161-2412	2006-01-01	1	1	2014-12-01	9	2	https://www.degruyter.com/openurl?genre=journal&issn=2161-2412		2161-2412		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Multilingua	0167-8507	1613-3684	1982-01-01	1	1	2014-09-26	33	5-6	https://www.degruyter.com/openurl?genre=journal&issn=1613-3684		1613-3684		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Multimodal Communication	2230-6579	2230-6587	2012-01-20	1	1	2014-05-20	3	1	https://www.degruyter.com/openurl?genre=journal&issn=2230-6587		2230-6587		fulltext		De Gruyter Mouton	serial								P	JAPCL14	current	2023-03-03
Muslim World Journal of Human Rights	2194-6558	1554-4419	2004-01-01	1	1	2014-01-20	11	1	https://www.degruyter.com/openurl?genre=journal&issn=1554-4419		1554-4419		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Naharaim	1862-9148	1862-9156	2007-05-20	1	1	2014-12-30	8	2	https://www.degruyter.com/openurl?genre=journal&issn=1862-9156		1862-9156		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Nanotechnology Reviews	2191-9089	2191-9097	2012-01-20	1	1	2014-12-20	3	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-9097		2191-9097		fulltext		De Gruyter	serial								F	JAPCL14	current	2023-03-03
Neue Zeitschrift für Systematische Theologie und Religionsphilosophie	0028-3517	1612-9520	1959-01-01	1	1	2014-11-22	56	4	https://www.degruyter.com/openurl?genre=journal&issn=1612-9520		1612-9520		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
New Global Studies	2194-6566	1940-0004	2007-01-01	1	1	2014-12-15	8	3	https://www.degruyter.com/openurl?genre=journal&issn=1940-0004		1940-0004		fulltext		De Gruyter	serial								P	JAPCL14	current	2023-03-03
Nietzscheforschung	1869-5604	2191-9259	1994-06-15		1	2014-06-15		21	https://www.degruyter.com/openurl?genre=journal&issn=2191-9259		2191-9259		fulltext		De Gruyter (A)	yearbook								P	JAPCL14	current	2023-03-03
