publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Journal of Homeland Security and Emergency Management	2194-6361	1547-7355	2004-01-01	1	1	2014-12-15	11	4	https://www.degruyter.com/openurl?genre=journal&issn=1547-7355		1547-7355		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Imagery Research in Sport and Physical Activity	2194-637X	1932-0191	2006-01-01	1	1	2014-01-31	9	1	https://www.degruyter.com/openurl?genre=journal&issn=1932-0191		1932-0191		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Intelligent Systems	0334-1860	2191-026X	1991-09-01	1	1	2014-12-20	23	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-026X		2191-026X		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
Journal of Inverse and Ill-posed Problems	0928-0219	1569-3945	1993-01-01	1	1	2014-10-30	22	6	https://www.degruyter.com/openurl?genre=journal&issn=1569-3945		1569-3945		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Latin Linguistics	2194-8739	2194-8747	1980-06-20		1	2014-10-30	13	2	https://www.degruyter.com/openurl?genre=journal&issn=2194-8747		2194-8747		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Journal of Literary Semantics	0341-7638	1613-3838	1972-01-01	1	Jan	2014-09-20	43	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-3838		1613-3838		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Journal of Literary Theory	1862-5290	1862-8990	2007-08-21	1	1	2014-09-30	8	2	https://www.degruyter.com/openurl?genre=journal&issn=1862-8990		1862-8990		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Mathematical Cryptology	1862-2976	1862-2984	2007-01-25	1	1	2014-12-12	8	4	https://www.degruyter.com/openurl?genre=journal&issn=1862-2984		1862-2984		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
Journal of Non-Equilibrium Thermodynamics	0340-0204	1437-4358	1976-01-01	1	1	2014-12-19	39	4	https://www.degruyter.com/openurl?genre=journal&issn=1437-4358		1437-4358		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Numerical Mathematics	1570-2820	1569-3953	2001-03-01	9	März	2014-12-19	22	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-3953		1569-3953		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Optical Communications	0173-4911	2191-6322	1980-03-01	1	1	2014-12-20	35	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-6322		2191-6322		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Pediatric Endocrinology and Metabolism	0334-018X	2191-0251	1985-01-01	1	1	2014-10-30	27	11-12	https://www.degruyter.com/openurl?genre=journal&issn=2191-0251		2191-0251		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Perinatal Medicine	0300-5577	1619-3997	1973-01-01	1	1	2014-12-19	42	6	https://www.degruyter.com/openurl?genre=journal&issn=1619-3997		1619-3997		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Politeness Research	1612-5681	1613-4877	2005-02-23	1	1	2014-07-21	10	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4877		1613-4877		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Journal of Polymer Engineering	0334-6447	2191-0340	1984-01-01	4	1-2	2014-12-20	34	9	https://www.degruyter.com/openurl?genre=journal&issn=2191-0340		2191-0340		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Quantitative Analysis in Sports	2194-6388	1559-0410	2005-01-01	1	1	2014-11-30	10	4	https://www.degruyter.com/openurl?genre=journal&issn=1559-0410		1559-0410		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of South Asian Languages and Linguistics	2196-0771	2196-078X	2014-03-25	1	1	2014-09-27	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-078X		2196-078X		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Journal of the Bible and its Reception	2329-440X	2329-4434	2014-04-30	1	1	2014-10-15	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2329-4434		2329-4434		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of the International Arthurian Society	2196-9353	2196-9361	2013-10-15	1	1	2014-09-30	2	1	https://www.degruyter.com/openurl?genre=journal&issn=2196-9361		2196-9361		fulltext		Akademie Verlag	serial								P	JAPCLE14	current	2022-11-11
Journal of the Mechanical Behavior of Materials	0334-8938	2191-0243	1989-06-01	2	1/2	2014-11-20	23	5-6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0243		2191-0243		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
Journal of Time Series Econometrics	2194-6507	1941-1928	2009-01-01	1	1	2014-07-30	6	2	https://www.degruyter.com/openurl?genre=journal&issn=1941-1928		1941-1928		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Tort Law	2194-6515	1932-9148	2006-12-01	1	1	2014-01-01	7	1-2	https://www.degruyter.com/openurl?genre=journal&issn=1932-9148		1932-9148		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Journal of Transcultural Medieval Studies	2198-0357	2198-0365	2014-09-15	1	1	2014-12-15	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2198-0365		2198-0365		fulltext		De Gruyter	serial								P	JAPCLE14	current	2021-03-23
Kant Yearbook	1868-4599	1868-4602	2009-06-20		1	2014-08-30		6	https://www.degruyter.com/openurl?genre=journal&issn=1868-4602		1868-4602		fulltext		De Gruyter	yearbook								P	JAPCLE14	current	2022-11-11
Kierkegaard Studies Yearbook	1430-5372	1612-9792	1996-01-01	1996	1	2014-06-13		19	https://www.degruyter.com/openurl?genre=journal&issn=1612-9792		1612-9792		fulltext		De Gruyter	yearbook								P	JAPCLE14	current	2022-11-11
Laboratory Phonology	1868-6346	1868-6354	2010-08-25	1	1	2014-11-28	5	4	https://www.degruyter.com/openurl?genre=journal&issn=1868-6354		1868-6354		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-06-23
Language and Cognition	1866-9808	1866-9859	2009-05-19	1	1	2013-11-18	5	4	https://www.degruyter.com/openurl?genre=journal&issn=1866-9859		1866-9859		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-06-23
Language Learning in Higher Education	2191-611X	2191-6128	2011-09-15	1	1	2014-10-30	4	2	https://www.degruyter.com/openurl?genre=journal&issn=2191-6128		2191-6128		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Law & Ethics of Human Rights	2194-6531	1938-2545	2007-01-01	1	1	2014-11-20	8	2	https://www.degruyter.com/openurl?genre=journal&issn=1938-2545		1938-2545		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Law and Development Review	2194-6523	1943-3867	2008-01-01	1	1	2014-08-01	7	2	https://www.degruyter.com/openurl?genre=journal&issn=1943-3867		1943-3867		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Libri	0024-2667	1865-8423	1950-01-01	1	1	2014-12-20	64	4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8423		1865-8423		fulltext		De Gruyter Saur	serial								P	JAPCLE14	current	2022-11-11
Linguistic Typology 	1430-0532	1613-415X	1997-01-01	1	1	2014-10-30	18	3	https://www.degruyter.com/openurl?genre=journal&issn=1613-415X		1613-415X		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Linguistics	0024-3949	1613-396X	1963-01-01	1	1	2014-11-22	52	6	https://www.degruyter.com/openurl?genre=journal&issn=1613-396X		1613-396X		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Lodz Papers in Pragmatics 	1895-6106	1898-4436	2007-06-20	3	1	2014-11-28	10	2	https://www.degruyter.com/openurl?genre=journal&issn=1898-4436		1898-4436		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Main Group Metal Chemistry	0792-1241	2191-0219	1994-05-01	17	1-4	2014-12-20	37	5-6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0219		2191-0219		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
Mammalia	0025-1461	1864-1547	1936-01-01	1	1	2014-11-23	78	4	https://www.degruyter.com/openurl?genre=journal&issn=1864-1547		1864-1547		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Man and the Economy	2196-9639	2196-9647	2014-07-30	1	1	2014-11-30	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-9647		2196-9647		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Mathematical Economics Letters	2195-4615	2195-4623	2013-03-20	1	1	2014-09-20	2	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2195-4623		2195-4623		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-06-23
Metaphysica	1437-2053	1874-6373	2014-04-15	15	1	2014-09-15	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1874-6373		1874-6373		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Microform & Digitization Review	2190-0752	2190-541X	1972-01-01	1	1	2012-12-10	41	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2190-541X		2190-541X		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-06-23
Monte Carlo Methods and Applications	0929-9629	1569-3961	1995-01-01	1	1	2014-12-15	20	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-3961		1569-3961		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Moral Philosophy and Politics	2194-5616	2194-5624	2014-04-15	1	1	2014-10-15	1	2	https://www.degruyter.com/openurl?genre=journal&issn=2194-5624		2194-5624		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Multicultural Learning and Teaching	2194-654X	2161-2412	2006-01-01	1	1	2014-12-01	9	2	https://www.degruyter.com/openurl?genre=journal&issn=2161-2412		2161-2412		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Multilingua	0167-8507	1613-3684	1982-01-01	1	1	2014-09-26	33	5-6	https://www.degruyter.com/openurl?genre=journal&issn=1613-3684		1613-3684		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Multimodal Communication	2230-6579	2230-6587	2012-01-20	1	1	2014-05-20	3	1	https://www.degruyter.com/openurl?genre=journal&issn=2230-6587		2230-6587		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Muslim World Journal of Human Rights	2194-6558	1554-4419	2004-01-01	1	1	2014-01-20	11	1	https://www.degruyter.com/openurl?genre=journal&issn=1554-4419		1554-4419		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Nanotechnology Reviews	2191-9089	2191-9097	2012-01-20	1	1	2014-12-20	3	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-9097		2191-9097		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
New Global Studies	2194-6566	1940-0004	2007-01-01	1	1	2014-12-15	8	3	https://www.degruyter.com/openurl?genre=journal&issn=1940-0004		1940-0004		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Nonlinear Engineering	2192-8010	2192-8029	2012-03-20	1	1-2	2014-12-20	3	4	https://www.degruyter.com/openurl?genre=journal&issn=2192-8029		2192-8029		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
Nonprofit Policy Forum	2194-6035	2154-3348	2010-01-01	1	1	2014-11-20	5	2	https://www.degruyter.com/openurl?genre=journal&issn=2154-3348		2154-3348		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
Nordic Pulp & Paper Research Journal	0283-2631	2000-0669	1986-01-20	01	1	2014-12-20	29	4	https://www.degruyter.com/openurl?genre=journal&issn=2000-0669		2000-0669		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Peace Economics, Peace Science and Public Policy	1079-2457	1554-8597	1993-01-01	1	1	2014-12-20	20	4	https://www.degruyter.com/openurl?genre=journal&issn=1554-8597		1554-8597		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Photonics & Lasers in Medicine	2193-0635	2193-0643	2012-02-28	1	1	2014-11-28	3	4	https://www.degruyter.com/openurl?genre=journal&issn=2193-0643		2193-0643		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-06-23
Pólemos	2035-5262	2036-4601	2012-07-15	6	1	2014-12-15	8	2	https://www.degruyter.com/openurl?genre=journal&issn=2036-4601		2036-4601		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Poznan Studies in Contemporary Linguistics	0137-2459	1897-7499	2007-06-20	43	1	2014-10-30	50	4	https://www.degruyter.com/openurl?genre=journal&issn=1897-7499		1897-7499		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Preservation, Digital Technology & Culture (PDT&C)	2195-2957	2195-2965	2013-03-26	42	1	2014-10-30	43	4	https://www.degruyter.com/openurl?genre=journal&issn=2195-2965		2195-2965		fulltext		De Gruyter Saur	serial								P	JAPCLE14	current	2022-11-11
Probus	0921-4771	1613-4079	1989-01-01	1	1	2014-09-30	26	2	https://www.degruyter.com/openurl?genre=journal&issn=1613-4079		1613-4079		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Pteridines	0933-4807	2195-4720	1989-04-20	1	1	2014-09-20	25	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2195-4720		2195-4720		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
Pure and Applied Chemistry	0033-4545	1365-3075	1960-04-20	1	1	2014-12-20	86	12	https://www.degruyter.com/openurl?genre=journal&issn=1365-3075		1365-3075		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Radiochimica Acta	0033-8230	2193-3405	1962-06-20		1/1	2014-12-15	102	12	https://www.degruyter.com/openurl?genre=journal&issn=2193-3405		2193-3405		fulltext		De Gruyter (O)	serial								P	JAPCLE14	current	2022-11-11
Random Operators and Stochastic Equations	0926-6364	1569-397X	1993-01-01	1	1	2014-12-19	22	4	https://www.degruyter.com/openurl?genre=journal&issn=1569-397X		1569-397X		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Restaurator. International Journal for the Preservation of Library and Archival Material	0034-5806	1865-8431	1970-01-01	1	1	2014-09-20	35	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8431		1865-8431		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Restoration of Buildings and Monuments	1864-7251	1864-7022	1995-02-01	1	1	2014-12-01	20	6	https://www.degruyter.com/openurl?genre=journal&issn=1864-7022		1864-7022		fulltext		Birkhäuser	serial								P	JAPCLE14	current	2022-11-11
Review of Law & Economics	2194-6000	1555-5879	2005-04-01	1	1	2014-11-20	10	3	https://www.degruyter.com/openurl?genre=journal&issn=1555-5879		1555-5879		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Review of Marketing Science	2194-5985	1546-5616	2003-01-01	1	1	2014-01-01	12	1	https://www.degruyter.com/openurl?genre=journal&issn=1546-5616		1546-5616		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Review of Middle East Economics and Finance	1475-3685	1475-3693	2003-01-01	1	1	2014-12-20	10	3	https://www.degruyter.com/openurl?genre=journal&issn=1475-3693		1475-3693		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Review of Network Economics	2194-5993	1446-9022	2002-01-01	1	1	2014-12-20	13	4	https://www.degruyter.com/openurl?genre=journal&issn=1446-9022		1446-9022		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Reviews in Analytical Chemistry	0793-0135	2191-0189	1980-04-20	4	April	2014-11-28	33	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0189		2191-0189		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
Reviews in Chemical Engineering	0167-8299	2191-0235	1982-01-01	1	Juni	2014-12-20	30	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0235		2191-0235		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Reviews in Inorganic Chemistry	0193-4929	2191-0227	1985-10-01	7	Okt	2014-12-15	34	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0227		2191-0227		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Reviews in the Neurosciences	0334-1763	2191-0200	1987-04-01	1	April	2014-12-15	25	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0200		2191-0200		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Reviews on Environmental Health	0048-7554	2191-0308	1986-01-01	6	1/4	2014-12-20	29	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0308		2191-0308		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Rhizomata	2196-5102	2196-5110	2013-04-20	1	1	2014-09-20	2	2	https://www.degruyter.com/openurl?genre=journal&issn=2196-5110		2196-5110		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Russian Journal of Numerical Analysis and Mathematical Modelling	0927-6467	1569-3988	1986-01-01	1	1	2014-12-19	29	6	https://www.degruyter.com/openurl?genre=journal&issn=1569-3988		1569-3988		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
SATS	1600-1974	1869-7577	2000-05-01	1	1	2014-11-18	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1869-7577		1869-7577		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Scandinavian Journal of Pain	1877-8860	1877-8879	2010-01-20	1	1	2014-10-20	5	4	https://www.degruyter.com/openurl?genre=journal&issn=1877-8879		1877-8879		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Science and Engineering of Composite Materials 	0792-1233	2191-0359	1988-01-01	1	1	2014-09-20	21	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0359		2191-0359		fulltext		De Gruyter	serial								F	JAPCLE14	current	2022-11-11
Semiotica	0037-1998	1613-3692	1969-01-01		1	2014-11-15		202	https://www.degruyter.com/openurl?genre=journal&issn=1613-3692		1613-3692		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Statistical Applications in Genetics and Molecular Biology	2194-6302	1544-6115	2002-05-01	1	1	2014-12-15	13	6	https://www.degruyter.com/openurl?genre=journal&issn=1544-6115		1544-6115		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Statistical Communications in Infectious Diseases	2194-6310	1948-4690	2009-06-01	1	1	2014-01-31	6	1	https://www.degruyter.com/openurl?genre=journal&issn=1948-4690		1948-4690		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Statistics & Risk Modeling	2193-1402	2196-7040	1982-04-20	1	2	2014-12-15	31	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7040		2196-7040		fulltext		De Gruyter (A)	serial								P	JAPCLE14	current	2022-11-11
Statistics, Politics and Policy 	2194-6299	2151-7509	2010-01-01	1	1	2014-12-20	5	1-2	https://www.degruyter.com/openurl?genre=journal&issn=2151-7509		2151-7509		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Stochastics and Quality Control 	2367-2390	2367-2404	2001-04-01	16	1	2014-12-30	29	2	https://www.degruyter.com/openurl?genre=journal&issn=2367-2404		2367-2404		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Studies in Ethics, Law, and Technology	2194-6280	1941-6008	2007-12-01	1	1	2013-04-01	7	1	https://www.degruyter.com/openurl?genre=journal&issn=1941-6008		1941-6008		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-06-15
Studies in Hispanic and Lusophone Linguistics	1939-0238	2199-3386	2008-04-20	1	1	2014-09-20	7	2	https://www.degruyter.com/openurl?genre=journal&issn=2199-3386		2199-3386		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Studies in Nonlinear Dynamics & Econometrics	1081-1826	1558-3708	1996-04-01	1	1	2014-12-28	18	5	https://www.degruyter.com/openurl?genre=journal&issn=1558-3708		1558-3708		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
STUF - Language Typology and Universals	1867-8319	2196-7148	1948-06-20		1-2	2014-11-28	67	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7148		2196-7148		fulltext		De Gruyter (A)	serial								P	JAPCLE14	current	2022-11-11
Text & Talk	1860-7330	1860-7349	1981-01-01	1	1	2014-11-23	34	6	https://www.degruyter.com/openurl?genre=journal&issn=1860-7349		1860-7349		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
The African Book Publishing Record	0306-0322	1865-8717	1975-01-01	1	1	2014-12-15	40	4	https://www.degruyter.com/openurl?genre=journal&issn=1865-8717		1865-8717		fulltext		De Gruyter Saur	serial								P	JAPCLE14	current	2022-11-11
The B.E. Journal of Economic Analysis & Policy	2194-6108	1935-1682	2001-11-01	1	1	2014-10-20	14	4	https://www.degruyter.com/openurl?genre=journal&issn=1935-1682		1935-1682		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
The B.E. Journal of Macroeconomics	2194-6116	1935-1690	2001-11-01	1	1	2014-01-01	14	1	https://www.degruyter.com/openurl?genre=journal&issn=1935-1690		1935-1690		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
The B.E. Journal of Theoretical Economics	2194-6124	1935-1704	2001-01-01	1	1	2014-01-01	14	1	https://www.degruyter.com/openurl?genre=journal&issn=1935-1704		1935-1704		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
The Economists’ Voice	2194-6167	1553-3832	2004-01-01	1	1	2014-03-01	11	1	https://www.degruyter.com/openurl?genre=journal&issn=1553-3832		1553-3832		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
The Forum	2194-6183	1540-8884	2002-05-21	1 (2002-2003)	1	2014-12-30	12	4	https://www.degruyter.com/openurl?genre=journal&issn=1540-8884		1540-8884		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
The Linguistic Review	0167-6318	1613-3676	1981-01-01	1	1	2014-09-27	31	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1613-3676		1613-3676		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Theoretical Inquiries in Law	1565-1509	1565-3404	2000-01-01	1	1	2014-07-01	15	2	https://www.degruyter.com/openurl?genre=journal&issn=1565-3404		1565-3404		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
Theoretical Linguistics	0301-4428	1613-4060	1974-01-01	1	Jan	2014-10-15	40	3-4	https://www.degruyter.com/openurl?genre=journal&issn=1613-4060		1613-4060		fulltext		De Gruyter Mouton	serial								P	JAPCLE14	current	2022-11-11
Trends in Classics	1866-7473	1866-7481	2009-05-20	1	1	2014-12-19	6	2	https://www.degruyter.com/openurl?genre=journal&issn=1866-7481		1866-7481		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
World Political Science 	2363-4774	2363-4782	2005-03-20	1	1	2014-10-20	10	2	https://www.degruyter.com/openurl?genre=journal&issn=2363-4782		2363-4782		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-06-29
Yearbook for European Jewish Literature Studies	2196-6249	2196-6257	2014-03-15		1	2014-03-15		1	https://www.degruyter.com/openurl?genre=journal&issn=2196-6257		2196-6257		fulltext		De Gruyter	yearbook								P	JAPCLE14	current	2022-11-11
Yearbook of Phraseology	1868-632X	1868-6338	2010-01-01		1	2014-11-15		5	https://www.degruyter.com/openurl?genre=journal&issn=1868-6338		1868-6338		fulltext		De Gruyter	yearbook								P	JAPCLE14	current	2022-11-11
Yearbook of the German Cognitive Linguistics Association	2197-2788	2197-2796	2013-12-20		1	2014-05-20		2	https://www.degruyter.com/openurl?genre=journal&issn=2197-2796		2197-2796		fulltext		De Gruyter Mouton	yearbook								P	JAPCLE14	current	2022-11-11
Zeitschrift für Anglistik und Amerikanistik	0044-2305	2196-4726	2004-01-15	52	1	2014-12-15	62	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-4726		2196-4726		fulltext		De Gruyter	serial								P	JAPCLE14	current	2022-11-11
